ACID					ID		 DATE				DEPAD	 DESTAD	AIRCRAFT	ATD							POINT		 TIME
  CCA1884     2183   20131027   ZSPD   ZBAA   A332   201310271640        DOGAR   201310271810
  CCA1884     2183   20131027   ZSPD   ZBAA   A332   201310271640         ZBAA   201310271832
   CCA178     3041   20131027   ZSPD   ZBAA   A332   201310272130          P58   201310272221
   CCA178     3041   20131027   ZSPD   ZBAA   A332   201310272130          P86   201310272224
   CCA178     3041   20131027   ZSPD   ZBAA   A332   201310272130        ABTUB   201310272231
   CCA178     3041   20131027   ZSPD   ZBAA   A332   201310272130        DALIM   201310272235
   CCA178     3041   20131027   ZSPD   ZBAA   A332   201310272130        DOGAR   201310272259
   CCA178     3041   20131027   ZSPD   ZBAA   A332   201310272130         ZBAA   201310272324
   CES272     2242   20131027   ZSPD   ZBAA   A321   201310271428          P58   201310271516
   CES272     2242   20131027   ZSPD   ZBAA   A321   201310271428          P86   201310271518
   CES272     2242   20131027   ZSPD   ZBAA   A321   201310271428        DOGAR   201310271555
   CES272     2242   20131027   ZSPD   ZBAA   A321   201310271428         ZBAA   201310271616
  CES5186     3153   20131027   ZSPD   ZBAA   A333   201310272126          P58   201310272218
  CES5186     3153   20131027   ZSPD   ZBAA   A333   201310272126          P86   201310272221
  CES5186     3153   20131027   ZSPD   ZBAA   A333   201310272126        DOGAR   201310272257
  CES5186     3153   20131027   ZSPD   ZBAA   A333   201310272126         ZBAA   201310272313
  CCA1862     3128   20131027   ZSPD   ZBAA   A332   201310270746          PIX   201310270830
  CCA1862     3128   20131027   ZSPD   ZBAA   A332   201310270746          P58   201310270835
  CCA1862     3128   20131027   ZSPD   ZBAA   A332   201310270746          P86   201310270837
  CCA1862     3128   20131027   ZSPD   ZBAA   A332   201310270746        BIVOR   201310270905
  CCA1862     3128   20131027   ZSPD   ZBAA   A332   201310270746        DOGAR   201310270913
  CCA1862     3128   20131027   ZSPD   ZBAA   A332   201310270746         ZBAA   201310270930
  CES5129     2286   20131027   ZSPD   ZBAA   A319   201310270936          P58   201310271026
  CES5129     2286   20131027   ZSPD   ZBAA   A319   201310270936          P86   201310271029
  CES5129     2286   20131027   ZSPD   ZBAA   A319   201310270936        BIVOR   201310271101
  CES5129     2286   20131027   ZSPD   ZBAA   A319   201310270936        DOGAR   201310271109
  CES5129     2286   20131027   ZSPD   ZBAA   A319   201310270936         ZBAA   201310271125
  CYZ9022     1946   20131027   ZSPD   ZBAA   B733   201310270552          PIX   201310270638
  CYZ9022     1946   20131027   ZSPD   ZBAA   B733   201310270552          P58   201310270643
  CYZ9022     1946   20131027   ZSPD   ZBAA   B733   201310270552          P86   201310270645
  CYZ9022     1946   20131027   ZSPD   ZBAA   B733   201310270552        DALIM   201310270657
  CYZ9022     1946   20131027   ZSPD   ZBAA   B733   201310270552        BIVOR   201310270714
  CYZ9022     1946   20131027   ZSPD   ZBAA   B733   201310270552        DOGAR   201310270723
  CYZ9022     1946   20131027   ZSPD   ZBAA   B733   201310270552         ZBAA   201310270736
   CES564     2162   20131027   ZSPD   ZBAA   A333   201310271231          P58   201310271318
   CES564     2162   20131027   ZSPD   ZBAA   A333   201310271231        BIVOR   201310271349
   CES564     2162   20131027   ZSPD   ZBAA   A333   201310271231        DOGAR   201310271357
   CES564     2162   20131027   ZSPD   ZBAA   A333   201310271231         ZBAA   201310271411
   CCA176     3211   20131027   ZSPD   ZBAA   A332   201310272121          P58   201310272214
   CCA176     3211   20131027   ZSPD   ZBAA   A332   201310272121        DOGAR   201310272254
   CCA176     3211   20131027   ZSPD   ZBAA   A332   201310272121         ZBAA   201310272319
   CES564     5918   20131028   ZSPD   ZBAA   A333   201310281229          PIX   201310281317
   CES564     5918   20131028   ZSPD   ZBAA   A333   201310281229          P58   201310281322
   CES564     5918   20131028   ZSPD   ZBAA   A333   201310281229          P86   201310281325
   CES564     5918   20131028   ZSPD   ZBAA   A333   201310281229        DALIM   201310281336
   CES564     5918   20131028   ZSPD   ZBAA   A333   201310281229        BIVOR   201310281353
   CES564     5918   20131028   ZSPD   ZBAA   A333   201310281229        DOGAR   201310281401
   CES564     5918   20131028   ZSPD   ZBAA   A333   201310281229         ZBAA   201310281415
  CCA1836     5364   20131028   ZSPD   ZBAA   B738   201310281151          PIX   201310281243
  CCA1836     5364   20131028   ZSPD   ZBAA   B738   201310281151          P58   201310281249
  CCA1836     5364   20131028   ZSPD   ZBAA   B738   201310281151          P86   201310281252
  CCA1836     5364   20131028   ZSPD   ZBAA   B738   201310281151        BIVOR   201310281322
  CCA1836     5364   20131028   ZSPD   ZBAA   B738   201310281151        DOGAR   201310281330
  CCA1836     5364   20131028   ZSPD   ZBAA   B738   201310281151         ZBAA   201310281355
  CYZ9022     5709   20131028   ZSPD   ZBAA   B733   201310280548          PIX   201310280636
  CYZ9022     5709   20131028   ZSPD   ZBAA   B733   201310280548          P58   201310280641
  CYZ9022     5709   20131028   ZSPD   ZBAA   B733   201310280548          P86   201310280644
  CYZ9022     5709   20131028   ZSPD   ZBAA   B733   201310280548        BIVOR   201310280714
  CYZ9022     5709   20131028   ZSPD   ZBAA   B733   201310280548        DOGAR   201310280723
  CYZ9022     5709   20131028   ZSPD   ZBAA   B733   201310280548         ZBAA   201310280736
  CYZ9032     5710   20131028   ZSPD   ZBAA   B734   201310290012          P58   201310290107
  CYZ9032     5710   20131028   ZSPD   ZBAA   B734   201310290012          P86   201310290110
  CYZ9032     5710   20131028   ZSPD   ZBAA   B734   201310290012        BIVOR   201310290139
  CYZ9032     5710   20131028   ZSPD   ZBAA   B734   201310290012        DOGAR   201310290147
  CYZ9032     5710   20131028   ZSPD   ZBAA   B734   201310290012         ZBAA   201310290203
  YZR7929     5712   20131028   ZSPD   ZBAA   B733   201310280205          PIX   201310280254
  YZR7929     5712   20131028   ZSPD   ZBAA   B733   201310280205          P58   201310280259
  YZR7929     5712   20131028   ZSPD   ZBAA   B733   201310280205          P86   201310280302
  YZR7929     5712   20131028   ZSPD   ZBAA   B733   201310280205        BIVOR   201310280332
  YZR7929     5712   20131028   ZSPD   ZBAA   B733   201310280205        DOGAR   201310280340
  YZR7929     5712   20131028   ZSPD   ZBAA   B733   201310280205         ZBAA   201310280356
   CCA176     6949   20131028   ZSPD   ZBAA   A332   201310282127          P58   201310282220
   CCA176     6949   20131028   ZSPD   ZBAA   A332   201310282127          P86   201310282222
   CCA176     6949   20131028   ZSPD   ZBAA   A332   201310282127        DOGAR   201310282259
   CCA176     6949   20131028   ZSPD   ZBAA   A332   201310282127         ZBAA   201310282314
  CES5129     4522   20131028   ZSPD   ZBAA   A321   201310280939          PIX   201310281027
  CES5129     4522   20131028   ZSPD   ZBAA   A321   201310280939          P58   201310281032
  CES5129     4522   20131028   ZSPD   ZBAA   A321   201310280939          P86   201310281035
  CES5129     4522   20131028   ZSPD   ZBAA   A321   201310280939        BIVOR   201310281104
  CES5129     4522   20131028   ZSPD   ZBAA   A321   201310280939        DOGAR   201310281113
  CES5129     4522   20131028   ZSPD   ZBAA   A321   201310280939         ZBAA   201310281129
  CES5186     6893   20131028   ZSPD   ZBAA   A320   201310282113          P58   201310282208
  CES5186     6893   20131028   ZSPD   ZBAA   A320   201310282113          P86   201310282211
  CES5186     6893   20131028   ZSPD   ZBAA   A320   201310282113        DALIM   201310282223
  CES5186     6893   20131028   ZSPD   ZBAA   A320   201310282113        BIVOR   201310282240
  CES5186     6893   20131028   ZSPD   ZBAA   A320   201310282113        DOGAR   201310282249
  CES5186     6893   20131028   ZSPD   ZBAA   A320   201310282113         ZBAA   201310282306
   CES272     5997   20131028   ZSPD   ZBAA   A321   201310281426          PIX   201310281517
   CES272     5997   20131028   ZSPD   ZBAA   A321   201310281426          P58   201310281522
   CES272     5997   20131028   ZSPD   ZBAA   A321   201310281426          P86   201310281525
   CES272     5997   20131028   ZSPD   ZBAA   A321   201310281426        BIVOR   201310281556
   CES272     5997   20131028   ZSPD   ZBAA   A321   201310281426        DOGAR   201310281605
  CCA1884     5939   20131028   ZSPD   ZBAA   A332   201310281636          PIX   201310281725
  CCA1884     5939   20131028   ZSPD   ZBAA   A332   201310281636          P58   201310281731
  CCA1884     5939   20131028   ZSPD   ZBAA   A332   201310281636          P86   201310281734
  CCA1884     5939   20131028   ZSPD   ZBAA   A332   201310281636        BIVOR   201310281803
  CCA1884     5939   20131028   ZSPD   ZBAA   A332   201310281636        DOGAR   201310281812
  CCA1884     5939   20131028   ZSPD   ZBAA   A332   201310281636         ZBAA   201310281834
    MMNCC     7266   20131028   ZSPD   ZBAA   FA7X   201310280924          P44   201310281002
    MMNCC     7266   20131028   ZSPD   ZBAA   FA7X   201310280924        OMUDI   201310281007
    MMNCC     7266   20131028   ZSPD   ZBAA   FA7X   201310280924          PIX   201310281010
    MMNCC     7266   20131028   ZSPD   ZBAA   FA7X   201310280924          P58   201310281015
    MMNCC     7266   20131028   ZSPD   ZBAA   FA7X   201310280924          P86   201310281017
    MMNCC     7266   20131028   ZSPD   ZBAA   FA7X   201310280924        DALIM   201310281028
    MMNCC     7266   20131028   ZSPD   ZBAA   FA7X   201310280924          VYK   201310281054
    MMNCC     7266   20131028   ZSPD   ZBAA   FA7X   201310280924         ZBAA   201310281118
  CCA1884     9535   20131029   ZSPD   ZBAA   A332   201310291634          PIX   201310291722
  CCA1884     9535   20131029   ZSPD   ZBAA   A332   201310291634          P58   201310291727
  CCA1884     9535   20131029   ZSPD   ZBAA   A332   201310291634          P86   201310291729
  CCA1884     9535   20131029   ZSPD   ZBAA   A332   201310291634        BIVOR   201310291759
  CCA1884     9535   20131029   ZSPD   ZBAA   A332   201310291634        DOGAR   201310291808
  CCA1884     9535   20131029   ZSPD   ZBAA   A332   201310291634         ZBAA   201310291826
   CES564     9513   20131029   ZSPD   ZBAA   A321   201310291239          PIX   201310291329
   CES564     9513   20131029   ZSPD   ZBAA   A321   201310291239          P58   201310291335
   CES564     9513   20131029   ZSPD   ZBAA   A321   201310291239          P86   201310291338
   CES564     9513   20131029   ZSPD   ZBAA   A321   201310291239        BIVOR   201310291407
   CES564     9513   20131029   ZSPD   ZBAA   A321   201310291239        DOGAR   201310291415
   CES564     9513   20131029   ZSPD   ZBAA   A321   201310291239         ZBAA   201310291430
   CCA178      351   20131029   ZSPD   ZBAA   A332   201310292116          PIX   201310292201
   CCA178      351   20131029   ZSPD   ZBAA   A332   201310292116          P58   201310292206
   CCA178      351   20131029   ZSPD   ZBAA   A332   201310292116          P86   201310292209
   CCA178      351   20131029   ZSPD   ZBAA   A332   201310292116        ABTUB   201310292216
   CCA178      351   20131029   ZSPD   ZBAA   A332   201310292116        DALIM   201310292220
   CCA178      351   20131029   ZSPD   ZBAA   A332   201310292116        BIVOR   201310292237
   CCA178      351   20131029   ZSPD   ZBAA   A332   201310292116        DOGAR   201310292245
   CCA178      351   20131029   ZSPD   ZBAA   A332   201310292116         ZBAA   201310292300
  CSS6877     9340   20131029   ZSPD   ZBAA   B752   201310290000          PIX   201310290031
  CSS6877     9340   20131029   ZSPD   ZBAA   B752   201310290000          P58   201310290036
  CSS6877     9340   20131029   ZSPD   ZBAA   B752   201310290000          P86   201310290039
  CSS6877     9340   20131029   ZSPD   ZBAA   B752   201310290000        BIVOR   201310290109
  CSS6877     9340   20131029   ZSPD   ZBAA   B752   201310290000        DOGAR   201310290118
  CSS6877     9340   20131029   ZSPD   ZBAA   B752   201310290000         ZBAA   201310290132
  CCA1836     9045   20131029   ZSPD   ZBAA   B738   201310291152          PIX   201310291242
  CCA1836     9045   20131029   ZSPD   ZBAA   B738   201310291152          P58   201310291247
  CCA1836     9045   20131029   ZSPD   ZBAA   B738   201310291152          P86   201310291250
  CCA1836     9045   20131029   ZSPD   ZBAA   B738   201310291152        BIVOR   201310291320
  CCA1836     9045   20131029   ZSPD   ZBAA   B738   201310291152        DOGAR   201310291329
  CCA1836     9045   20131029   ZSPD   ZBAA   B738   201310291152         ZBAA   201310291351
  CES5129     8210   20131029   ZSPD   ZBAA   A321   201310290933          PIX   201310291024
  CES5129     8210   20131029   ZSPD   ZBAA   A321   201310290933          P58   201310291029
  CES5129     8210   20131029   ZSPD   ZBAA   A321   201310290933          P86   201310291032
  CES5129     8210   20131029   ZSPD   ZBAA   A321   201310290933        BIVOR   201310291104
  CES5129     8210   20131029   ZSPD   ZBAA   A321   201310290933        DOGAR   201310291114
  CES5129     8210   20131029   ZSPD   ZBAA   A321   201310290933         ZBAA   201310291134
  CSS6851     6356   20131029   ZSPD   ZBAA   B733   201310290401          PIX   201310290451
  CSS6851     6356   20131029   ZSPD   ZBAA   B733   201310290401          P58   201310290456
  CSS6851     6356   20131029   ZSPD   ZBAA   B733   201310290401         P197   201310290503
  CSS6851     6356   20131029   ZSPD   ZBAA   B733   201310290401          P64   201310290505
  CSS6851     6356   20131029   ZSPD   ZBAA   B733   201310290401           AR   201310290514
  CSS6851     6356   20131029   ZSPD   ZBAA   B733   201310290401        TUMLO   201310290518
  CSS6851     6356   20131029   ZSPD   ZBAA   B733   201310290401        BIVOR   201310290529
  CSS6851     6356   20131029   ZSPD   ZBAA   B733   201310290401        DOGAR   201310290537
  CSS6851     6356   20131029   ZSPD   ZBAA   B733   201310290401         ZBAA   201310290552
  CYZ9022      570   20131029   ZSPD   ZBAA   B733   201310290555          PIX   201310290644
  CYZ9022      570   20131029   ZSPD   ZBAA   B733   201310290555          P58   201310290649
  CYZ9022      570   20131029   ZSPD   ZBAA   B733   201310290555          P86   201310290653
  CYZ9022      570   20131029   ZSPD   ZBAA   B733   201310290555        BIVOR   201310290723
  CYZ9022      570   20131029   ZSPD   ZBAA   B733   201310290555        DOGAR   201310290731
  CYZ9022      570   20131029   ZSPD   ZBAA   B733   201310290555         ZBAA   201310290745
  CES5186      471   20131029   ZSPD   ZBAA   A321   201310292129          PIX   201310292217
  CES5186      471   20131029   ZSPD   ZBAA   A321   201310292129          P58   201310292222
  CES5186      471   20131029   ZSPD   ZBAA   A321   201310292129          P86   201310292224
  CES5186      471   20131029   ZSPD   ZBAA   A321   201310292129        DALIM   201310292235
  CES5186      471   20131029   ZSPD   ZBAA   A321   201310292129        BIVOR   201310292253
  CES5186      471   20131029   ZSPD   ZBAA   A321   201310292129        DOGAR   201310292301
  CES5186      471   20131029   ZSPD   ZBAA   A321   201310292129         ZBAA   201310292319
   CES272     9595   20131029   ZSPD   ZBAA   A321   201310291445          PIX   201310291535
   CES272     9595   20131029   ZSPD   ZBAA   A321   201310291445          P58   201310291540
   CES272     9595   20131029   ZSPD   ZBAA   A321   201310291445          P86   201310291543
   CES272     9595   20131029   ZSPD   ZBAA   A321   201310291445        BIVOR   201310291613
   CES272     9595   20131029   ZSPD   ZBAA   A321   201310291445        DOGAR   201310291622
   CES272     9595   20131029   ZSPD   ZBAA   A321   201310291445         ZBAA   201310291636
  CYZ9032     9333   20131029   ZSPD   ZBAA   B733   201310300019          P58   201310300113
  CYZ9032     9333   20131029   ZSPD   ZBAA   B733   201310300019          P86   201310300116
  CYZ9032     9333   20131029   ZSPD   ZBAA   B733   201310300019        BIVOR   201310300144
  CYZ9032     9333   20131029   ZSPD   ZBAA   B733   201310300019        DOGAR   201310300152
  CYZ9032     9333   20131029   ZSPD   ZBAA   B733   201310300019         ZBAA   201310300205
  CES5129     2049   20131030   ZSPD   ZBAA   A321   201310300934          PIX   201310301018
  CES5129     2049   20131030   ZSPD   ZBAA   A321   201310300934          P58   201310301023
  CES5129     2049   20131030   ZSPD   ZBAA   A321   201310300934          P86   201310301025
  CES5129     2049   20131030   ZSPD   ZBAA   A321   201310300934        BIVOR   201310301054
  CES5129     2049   20131030   ZSPD   ZBAA   A321   201310300934        DOGAR   201310301102
  CES5129     2049   20131030   ZSPD   ZBAA   A321   201310300934         ZBAA   201310301121
  CYZ9032     3207   20131030   ZSPD   ZBAA   B733   201310302348          P58   201310310036
  CYZ9032     3207   20131030   ZSPD   ZBAA   B733   201310302348          P86   201310310038
  CYZ9032     3207   20131030   ZSPD   ZBAA   B733   201310302348        BIVOR   201310310106
  CYZ9032     3207   20131030   ZSPD   ZBAA   B733   201310302348        DOGAR   201310310114
  CYZ9032     3207   20131030   ZSPD   ZBAA   B733   201310302348         ZBAA   201310310127
  CSS6877     3214   20131030   ZSPD   ZBAA   B752   NULL          PIX   201310300050
  CSS6877     3214   20131030   ZSPD   ZBAA   B752   NULL          P58   201310300055
  CSS6877     3214   20131030   ZSPD   ZBAA   B752   NULL          P86   201310300058
  CSS6877     3214   20131030   ZSPD   ZBAA   B752   NULL        DOGAR   201310300133
  CSS6877     3214   20131030   ZSPD   ZBAA   B752   NULL         ZBAA   201310300150
  CCA1884     3435   20131030   ZSPD   ZBAA   A332   201310301637          PIX   201310301720
  CCA1884     3435   20131030   ZSPD   ZBAA   A332   201310301637          P58   201310301725
  CCA1884     3435   20131030   ZSPD   ZBAA   A332   201310301637          P86   201310301727
  CCA1884     3435   20131030   ZSPD   ZBAA   A332   201310301637        BIVOR   201310301755
  CCA1884     3435   20131030   ZSPD   ZBAA   A332   201310301637        DOGAR   201310301803
  CCA1884     3435   20131030   ZSPD   ZBAA   A332   201310301637         ZBAA   201310301819
  CSS6851     9914   20131030   ZSPD   ZBAA   B733   201310300343          PIX   201310300433
  CSS6851     9914   20131030   ZSPD   ZBAA   B733   201310300343          P58   201310300438
  CSS6851     9914   20131030   ZSPD   ZBAA   B733   201310300343         P197   201310300444
  CSS6851     9914   20131030   ZSPD   ZBAA   B733   201310300343          P64   201310300446
  CSS6851     9914   20131030   ZSPD   ZBAA   B733   201310300343           AR   201310300455
  CSS6851     9914   20131030   ZSPD   ZBAA   B733   201310300343        TUMLO   201310300459
  CSS6851     9914   20131030   ZSPD   ZBAA   B733   201310300343        DOGAR   201310300517
  CSS6851     9914   20131030   ZSPD   ZBAA   B733   201310300343         ZBAA   201310300530
   CES272     3490   20131030   ZSPD   ZBAA   A321   201310301426          P58   201310301514
   CES272     3490   20131030   ZSPD   ZBAA   A321   201310301426          P86   201310301517
   CES272     3490   20131030   ZSPD   ZBAA   A321   201310301426        BIVOR   201310301545
   CES272     3490   20131030   ZSPD   ZBAA   A321   201310301426        DOGAR   201310301554
   CES272     3490   20131030   ZSPD   ZBAA   A321   201310301426         ZBAA   201310301608
  CAO1041     3494   20131030   ZSPD   ZBAA   B744   201310301004        BIVOR   201310301123
  CAO1041     3494   20131030   ZSPD   ZBAA   B744   201310301004        DOGAR   201310301132
  CAO1041     3494   20131030   ZSPD   ZBAA   B744   201310301004         ZBAA   201310301147
   CES564     3412   20131030   ZSPD   ZBAA   A333   201310301230          PIX   201310301313
   CES564     3412   20131030   ZSPD   ZBAA   A333   201310301230          P58   201310301318
   CES564     3412   20131030   ZSPD   ZBAA   A333   201310301230          P86   201310301320
   CES564     3412   20131030   ZSPD   ZBAA   A333   201310301230        BIVOR   201310301348
   CES564     3412   20131030   ZSPD   ZBAA   A333   201310301230        DOGAR   201310301357
   CES564     3412   20131030   ZSPD   ZBAA   A333   201310301230         ZBAA   201310301416
   CCA176     5083   20131030   ZSPD   ZBAA   A332   201310302112          P58   201310302158
   CCA176     5083   20131030   ZSPD   ZBAA   A332   201310302112          P86   201310302200
   CCA176     5083   20131030   ZSPD   ZBAA   A332   201310302112        BIVOR   201310302227
   CCA176     5083   20131030   ZSPD   ZBAA   A332   201310302112        DOGAR   201310302235
   CCA176     5083   20131030   ZSPD   ZBAA   A332   201310302112         ZBAA   201310302250
  CYZ9022     4565   20131030   ZSPD   ZBAA   B734   201310300619          PIX   201310300707
  CYZ9022     4565   20131030   ZSPD   ZBAA   B734   201310300619          P58   201310300712
  CYZ9022     4565   20131030   ZSPD   ZBAA   B734   201310300619          P86   201310300715
  CYZ9022     4565   20131030   ZSPD   ZBAA   B734   201310300619        BIVOR   201310300744
  CYZ9022     4565   20131030   ZSPD   ZBAA   B734   201310300619        DOGAR   201310300752
  CYZ9022     4565   20131030   ZSPD   ZBAA   B734   201310300619         ZBAA   201310300806
  CCA1836     5081   20131030   ZSPD   ZBAA   A321   201310301145          PIX   201310301229
  CCA1836     5081   20131030   ZSPD   ZBAA   A321   201310301145          P58   201310301234
  CCA1836     5081   20131030   ZSPD   ZBAA   A321   201310301145          P86   201310301237
  CCA1836     5081   20131030   ZSPD   ZBAA   A321   201310301145        BIVOR   201310301305
  CCA1836     5081   20131030   ZSPD   ZBAA   A321   201310301145        DOGAR   201310301313
  CCA1836     5081   20131030   ZSPD   ZBAA   A321   201310301145         ZBAA   201310301328
  CES5186     4487   20131030   ZSPD   ZBAA   A320   201310302121          P58   201310302210
  CES5186     4487   20131030   ZSPD   ZBAA   A320   201310302121          P86   201310302213
  CES5186     4487   20131030   ZSPD   ZBAA   A320   201310302121        DALIM   201310302224
  CES5186     4487   20131030   ZSPD   ZBAA   A320   201310302121        DOGAR   201310302248
  CES5186     4487   20131030   ZSPD   ZBAA   A320   201310302121         ZBAA   201310302303
  CSS6851     3855   20131031   ZSPD   ZBAA   B733   201310310328          PIX   201310310414
  CSS6851     3855   20131031   ZSPD   ZBAA   B733   201310310328          P58   201310310419
  CSS6851     3855   20131031   ZSPD   ZBAA   B733   201310310328         P197   201310310425
  CSS6851     3855   20131031   ZSPD   ZBAA   B733   201310310328          P64   201310310427
  CSS6851     3855   20131031   ZSPD   ZBAA   B733   201310310328           AR   201310310436
  CSS6851     3855   20131031   ZSPD   ZBAA   B733   201310310328        TUMLO   201310310440
  CSS6851     3855   20131031   ZSPD   ZBAA   B733   201310310328        BIVOR   201310310450
  CSS6851     3855   20131031   ZSPD   ZBAA   B733   201310310328        DOGAR   201310310457
  CSS6851     3855   20131031   ZSPD   ZBAA   B733   201310310328         ZBAA   201310310510
  CSS6877     7127   20131031   ZSPD   ZBAA   B752   201310310006          P58   201310310053
  CSS6877     7127   20131031   ZSPD   ZBAA   B752   201310310006          P86   201310310055
  CSS6877     7127   20131031   ZSPD   ZBAA   B752   201310310006        BIVOR   201310310123
  CSS6877     7127   20131031   ZSPD   ZBAA   B752   201310310006        DOGAR   201310310131
  CSS6877     7127   20131031   ZSPD   ZBAA   B752   201310310006         ZBAA   201310310144
   CES272     7407   20131031   ZSPD   ZBAA   A321   201310311423          P58   201310311513
   CES272     7407   20131031   ZSPD   ZBAA   A321   201310311423          P86   201310311516
   CES272     7407   20131031   ZSPD   ZBAA   A321   201310311423        ABTUB   201310311523
   CES272     7407   20131031   ZSPD   ZBAA   A321   201310311423        DALIM   201310311526
   CES272     7407   20131031   ZSPD   ZBAA   A321   201310311423        BIVOR   201310311543
   CES272     7407   20131031   ZSPD   ZBAA   A321   201310311423        DOGAR   201310311551
   CES272     7407   20131031   ZSPD   ZBAA   A321   201310311423         ZBAA   201310311605
  CES5129     5966   20131031   ZSPD   ZBAA   A321   201310310930          P58   201310311018
  CES5129     5966   20131031   ZSPD   ZBAA   A321   201310310930          P86   201310311020
  CES5129     5966   20131031   ZSPD   ZBAA   A321   201310310930        BIVOR   201310311046
  CES5129     5966   20131031   ZSPD   ZBAA   A321   201310310930        DOGAR   201310311054
  CES5129     5966   20131031   ZSPD   ZBAA   A321   201310310930         ZBAA   201310311112
   CES564     5967   20131031   ZSPD   ZBAA   A321   201310311230          P58   201310311320
   CES564     5967   20131031   ZSPD   ZBAA   A321   201310311230          P86   201310311323
   CES564     5967   20131031   ZSPD   ZBAA   A321   201310311230        BIVOR   201310311351
   CES564     5967   20131031   ZSPD   ZBAA   A321   201310311230        DOGAR   201310311359
   CES564     5967   20131031   ZSPD   ZBAA   A321   201310311230         ZBAA   201310311416
  CCA1884     7349   20131031   ZSPD   ZBAA   A332   201310311645          P58   201310311732
  CCA1884     7349   20131031   ZSPD   ZBAA   A332   201310311645          P86   201310311735
  CCA1884     7349   20131031   ZSPD   ZBAA   A332   201310311645        ABTUB   201310311742
  CCA1884     7349   20131031   ZSPD   ZBAA   A332   201310311645        DALIM   201310311745
  CCA1884     7349   20131031   ZSPD   ZBAA   A332   201310311645        BIVOR   201310311802
  CCA1884     7349   20131031   ZSPD   ZBAA   A332   201310311645        DOGAR   201310311810
  CCA1884     7349   20131031   ZSPD   ZBAA   A332   201310311645         ZBAA   201310311825
  CYZ9022     8407   20131031   ZSPD   ZBAA   B733   201310310552          PIX   201310310639
  CYZ9022     8407   20131031   ZSPD   ZBAA   B733   201310310552          P58   201310310644
  CYZ9022     8407   20131031   ZSPD   ZBAA   B733   201310310552          P86   201310310646
  CYZ9022     8407   20131031   ZSPD   ZBAA   B733   201310310552        BIVOR   201310310715
  CYZ9022     8407   20131031   ZSPD   ZBAA   B733   201310310552        DOGAR   201310310723
  CYZ9022     8407   20131031   ZSPD   ZBAA   B733   201310310552         ZBAA   201310310737
   CCA178     8228   20131031   ZSPD   ZBAA   A332   201310312111          P58   201310312157
   CCA178     8228   20131031   ZSPD   ZBAA   A332   201310312111          P86   201310312159
   CCA178     8228   20131031   ZSPD   ZBAA   A332   201310312111        BIVOR   201310312226
   CCA178     8228   20131031   ZSPD   ZBAA   A332   201310312111        DOGAR   201310312234
   CCA178     8228   20131031   ZSPD   ZBAA   A332   201310312111         ZBAA   201310312252
  CCA1836     6820   20131031   ZSPD   ZBAA   A321   201310311142          P58   201310311232
  CCA1836     6820   20131031   ZSPD   ZBAA   A321   201310311142          P86   201310311234
  CCA1836     6820   20131031   ZSPD   ZBAA   A321   201310311142        BIVOR   201310311300
  CCA1836     6820   20131031   ZSPD   ZBAA   A321   201310311142        DOGAR   201310311309
  CCA1836     6820   20131031   ZSPD   ZBAA   A321   201310311142         ZBAA   201310311323
  CYZ9032     7120   20131031   ZSPD   ZBAA   B733   201310312335          P58   201311010026
  CYZ9032     7120   20131031   ZSPD   ZBAA   B733   201310312335          P86   201311010028
  CYZ9032     7120   20131031   ZSPD   ZBAA   B733   201310312335        DOGAR   201311010105
  CYZ9032     7120   20131031   ZSPD   ZBAA   B733   201310312335         ZBAA   201311010119
  CES5186     8355   20131031   ZSPD   ZBAA   A321   201310312120          P58   201310312211
  CES5186     8355   20131031   ZSPD   ZBAA   A321   201310312120          P86   201310312213
  CES5186     8355   20131031   ZSPD   ZBAA   A321   201310312120        BIVOR   201310312241
  CES5186     8355   20131031   ZSPD   ZBAA   A321   201310312120        DOGAR   201310312250
  CES5186     8355   20131031   ZSPD   ZBAA   A321   201310312120         ZBAA   201310312309
  CES5129     9892   20131101   ZSPD   ZBAA   A321   201311010932          PIX   201311011016
  CES5129     9892   20131101   ZSPD   ZBAA   A321   201311010932          P58   201311011021
  CES5129     9892   20131101   ZSPD   ZBAA   A321   201311010932          P86   201311011023
  CES5129     9892   20131101   ZSPD   ZBAA   A321   201311010932        BIVOR   201311011051
  CES5129     9892   20131101   ZSPD   ZBAA   A321   201311010932        DOGAR   201311011100
  CES5129     9892   20131101   ZSPD   ZBAA   A321   201311010932         ZBAA   201311011116
  CCA1836      756   20131101   ZSPD   ZBAA   A321   201311011146          PIX   201311011231
  CCA1836      756   20131101   ZSPD   ZBAA   A321   201311011146          P58   201311011235
  CCA1836      756   20131101   ZSPD   ZBAA   A321   201311011146          P86   201311011238
  CCA1836      756   20131101   ZSPD   ZBAA   A321   201311011146        BIVOR   201311011305
  CCA1836      756   20131101   ZSPD   ZBAA   A321   201311011146        DOGAR   201311011313
  CCA1836      756   20131101   ZSPD   ZBAA   A321   201311011146         ZBAA   201311011327
  CSS6851     7804   20131101   ZSPD   ZBAA   B733   201311010325          PIX   201311010410
  CSS6851     7804   20131101   ZSPD   ZBAA   B733   201311010325          P58   201311010415
  CSS6851     7804   20131101   ZSPD   ZBAA   B733   201311010325         P197   201311010421
  CSS6851     7804   20131101   ZSPD   ZBAA   B733   201311010325          P64   201311010423
  CSS6851     7804   20131101   ZSPD   ZBAA   B733   201311010325           AR   201311010432
